combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
172,30,100,1.0,0.99,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
173,30,100,1.0,0.99,1.0,0.1,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
166,30,100,1.0,0.97,2.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
167,30,100,1.0,0.97,2.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
168,30,100,1.0,0.97,2.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
148,30,100,1.0,0.95,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
150,30,100,1.0,0.95,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
151,30,100,1.0,0.95,1.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
146,30,100,1.0,0.95,0.5,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
186,30,200,1.0,0.95,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
187,30,200,1.0,0.95,1.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
183,30,200,1.0,0.95,0.5,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
184,30,200,1.0,0.95,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
178,30,100,1.0,0.99,2.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
179,30,100,1.0,0.99,2.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
182,30,200,1.0,0.95,0.5,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
180,30,100,1.0,0.99,2.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
177,30,100,1.0,0.99,2.0,0.1,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
174,30,100,1.0,0.99,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
175,30,100,1.0,0.99,1.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
176,30,100,1.0,0.99,1.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
208,30,200,1.0,0.99,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
210,30,200,1.0,0.99,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
211,30,200,1.0,0.99,1.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
212,30,200,1.0,0.99,1.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
213,30,200,1.0,0.99,2.0,0.1,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
214,30,200,1.0,0.99,2.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
215,30,200,1.0,0.99,2.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
216,30,200,1.0,0.99,2.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
195,30,200,1.0,0.97,0.5,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
199,30,200,1.0,0.97,1.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
198,30,200,1.0,0.97,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
196,30,200,1.0,0.97,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
147,30,100,1.0,0.95,0.5,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
155,30,100,1.0,0.95,2.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
154,30,100,1.0,0.95,2.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
152,30,100,1.0,0.95,1.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
204,30,200,1.0,0.97,2.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
203,30,200,1.0,0.97,2.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
206,30,200,1.0,0.99,0.5,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
205,30,200,1.0,0.99,0.5,0.1,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
202,30,200,1.0,0.97,2.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
200,30,200,1.0,0.97,1.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
157,30,100,1.0,0.97,0.5,0.1,45.86970021013752,1.4155417391893643,0.5952755905511811,0.09499535803520136,0.25039370078740153,0,51.82245611564933
137,25,200,1.0,0.99,1.0,0.1,45.85312340899888,1.3975464559819708,0.6007874015748031,0.08744235411018268,0.24566929133858265,0,51.86099742474691
81,25,100,1.0,0.95,2.0,0.1,45.94884879928823,1.5110742613451746,0.6007874015748031,0.08744235411018268,0.2448818897637795,0,51.95672281503626
85,25,100,1.0,0.97,0.5,0.1,45.93799868881187,1.5289740633991469,0.6039370078740157,0.08391462377516905,0.24724409448818893,0,51.97736876755202
118,25,200,1.0,0.95,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
116,25,200,1.0,0.95,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
108,25,100,1.0,0.99,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
110,25,200,1.0,0.95,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
119,25,200,1.0,0.95,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
120,25,200,1.0,0.95,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
74,25,100,1.0,0.95,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
75,25,100,1.0,0.95,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
76,25,100,1.0,0.95,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
84,25,100,1.0,0.95,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
83,25,100,1.0,0.95,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
91,25,100,1.0,0.97,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
90,25,100,1.0,0.97,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
88,25,100,1.0,0.97,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
82,25,100,1.0,0.95,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
87,25,100,1.0,0.97,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
86,25,100,1.0,0.97,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
80,25,100,1.0,0.95,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
79,25,100,1.0,0.95,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
78,25,100,1.0,0.95,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
95,25,100,1.0,0.97,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
96,25,100,1.0,0.97,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
100,25,100,1.0,0.99,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
103,25,100,1.0,0.99,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
102,25,100,1.0,0.99,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
101,25,100,1.0,0.99,1.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
106,25,100,1.0,0.99,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
107,25,100,1.0,0.99,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
105,25,100,1.0,0.99,2.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
104,25,100,1.0,0.99,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
98,25,100,1.0,0.99,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
99,25,100,1.0,0.99,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
97,25,100,1.0,0.99,0.5,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
92,25,100,1.0,0.97,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
93,25,100,1.0,0.97,2.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
94,25,100,1.0,0.97,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
111,25,200,1.0,0.95,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
112,25,200,1.0,0.95,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
132,25,200,1.0,0.97,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
135,25,200,1.0,0.99,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
128,25,200,1.0,0.97,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
127,25,200,1.0,0.97,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
122,25,200,1.0,0.97,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
123,25,200,1.0,0.97,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
126,25,200,1.0,0.97,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
124,25,200,1.0,0.97,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
114,25,200,1.0,0.95,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
115,25,200,1.0,0.95,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
130,25,200,1.0,0.97,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
131,25,200,1.0,0.97,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
138,25,200,1.0,0.99,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
136,25,200,1.0,0.99,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
134,25,200,1.0,0.99,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
133,25,200,1.0,0.99,0.5,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
140,25,200,1.0,0.99,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
139,25,200,1.0,0.99,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
144,25,200,1.0,0.99,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
143,25,200,1.0,0.99,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
142,25,200,1.0,0.99,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
141,25,200,1.0,0.99,2.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
1,20,100,1.0,0.95,0.5,0.1,46.31238351565469,2.433887683721278,0.6078740157480315,0.12059717694605532,0.23779527559055116,0,52.391123673135
37,20,200,1.0,0.95,0.5,0.1,46.3123835156547,2.433887683721288,0.6078740157480315,0.12059717694605532,0.23779527559055116,0,52.39112367313501
